HTS,HTS Six-Digit,BEC Code,BEC Description,2015 Imports for Consumption,2016 Imports for Consumption,2017 Imports for Consumption,2018 Imports for Consumption,January through April 2019 Imports for Consumption,"Average Imports for 2015, 2016, and 2017"
48119090,481190,61,Consumption,44377864,36502712,35185884,41502936,9625583,38688820
48120000,481200,22,Intermediate,258557,555320,812227,948414,186589,542034.6875
48131000,481310,63,Consumption,1242200,912839,1289677,1671149,364872,1148238.625
48132000,481320,22,Intermediate,147107,13116,9500,2834,10997,56574.33203
48139000,481390,22,Intermediate,96103,63767,177033,244516,63926,112301
48162000,481620,22,Intermediate,323768,474490,232331,369027,73356,343529.6563
48169001,481690,22,Intermediate,1045927,1493529,1592125,1862572,331982,1377193.625
48171000,481710,63,Consumption,12367656,14612572,14192412,15414386,5401178,13724213
48172020,481720,63,Consumption,3093619,1257984,1335539,856584,130373,1895714
48172040,481720,63,Consumption,13920871,13197368,13789597,12620956,3287054,13635945
48173000,481730,63,Consumption,11191174,10562227,10369953,11586569,2717999,10707785
48181000,481810,63,Consumption,68732304,70073976,72326880,76257256,15386378,70377720
48182000,481820,63,Consumption,77249256,86012224,95695416,98813248,22727472,86318968
48183000,481830,63,Consumption,79436464,93269976,113752768,131717032,30390400,95486400
48185000,481850,63,Consumption,3704250,4029508,4854779,4385131,935731,4196179
48191000,481910,22,Intermediate,152019584,174546976,193553136,197491744,47621000,173373232
48192000,481920,22,Intermediate,206308544,217891648,212970112,229674784,49287920,212390096
48193000,481930,22,Intermediate,55719488,56400144,51197396,56542512,9351171,54439008
48194000,481940,22,Intermediate,374283360,376108064,377904800,417857088,82067976,376098752
48195020,481950,22,Intermediate,16108191,18868980,26437338,23222256,3090102,20471504
48195030,481950,22,Intermediate,3444384,3313149,2917492,2899392,241422,3225008.25
48195040,481950,22,Intermediate,198879616,199615280,220455760,270850048,50294252,206316880
48196000,481960,22,Intermediate,23319256,18421698,16460476,18100666,5092222,19400476
48201020,482010,22,Intermediate,313728544,346080640,363812224,408952224,102520832,341207136
48201040,482010,22,Intermediate,53999088,52244928,47352244,50771312,9091345,51198752
48202000,482020,63,Consumption,4209449,5349623,7493779,5713576,737038,5684283.5
48203000,482030,22,Intermediate,128780552,138525840,136435024,136277984,20693178,134580480
48204000,482040,22,Intermediate,2632262,1868497,1194631,1606079,319916,1898463.375
48205000,482050,63,Consumption,17787280,11624709,11007502,11782745,2870556,13473164
48209000,482090,22,Intermediate,3859705,6451941,8687570,6303538,1289076,6333072
48211020,482110,22,Intermediate,25500552,25181388,27902612,26981164,3178327,26194850
48211040,482110,22,Intermediate,29946964,31224818,35700728,37269384,7929065,32290836
48219020,482190,22,Intermediate,18648308,16618825,17536274,18903340,4335082,17601136
48219040,482190,22,Intermediate,12276165,12509588,12695552,14367480,2837947,12493768
48221000,482210,22,Intermediate,72494,159533,17534,32744,20220,83187
48229000,482290,22,Intermediate,301803,272495,175319,515683,96306,249872.3281
48232010,482320,22,Intermediate,334748,494507,614855,813524,350261,481370
48232090,482320,22,Intermediate,14629998,15375430,17132344,20869500,6916011,15712591
48234000,482340,22,Intermediate,1933402,1076742,587467,386419,90590,1199203.625
48236100,482361,63,Consumption,1873813,1869608,2344501,3558199,875710,2029307.375
48236900,482369,63,Consumption,168690112,190320208,222454752,258507712,66364504,193821696
48237000,482370,22,Intermediate,57990140,64814608,80889464,139466848,60891312,67898072
48239010,482390,22,Intermediate,9122865,9923415,11182333,14102238,1955503,10076204
48239020,482390,61,Consumption,1022137,1231462,2668708,2099617,384322,1640769
48239031,482390,61,Consumption,432593,267613,402069,423573,99901,367425
48239040,482390,61,Consumption,1655071,1062555,871230,1250545,349667,1196285.375
48239050,482390,61,Consumption,1630068,1445384,1718056,1505761,444584,1597836
48239060,482390,61,Consumption,103614,165367,202695,106807,8247,157225.3281
48239067,482390,61,Consumption,78052744,65135912,65537792,71882152,21228202,69575480
48239070,482390,61,Consumption,89540,119092,39477,88250,30900,82703
48239080,482390,61,Consumption,186655,264910,207276,304256,41531,219613.6719
48239086,482390,61,Consumption,112619424,114670872,118056480,125516032,31808938,115115592
50010000,500100,21,Intermediate,8400,11800,5500,0,0,8566.666992
50020000,500200,22,Intermediate,2849,4110,14080,0,0,7013
50030010,500300,21,Intermediate,85495,145425,43049,137844,70122,91323
50030090,500300,21,Intermediate,95978,119793,62817,13223,17985,92862.66406
50040000,500400,22,Intermediate,2695710,3927070,320336,340078,23813,2314372
50050000,500500,22,Intermediate,737013,548434,498320,1048592,14060,594589
50060010,500600,63,Consumption,203787,172267,139058,177239,66444,171704
50060090,500600,63,Consumption,264053,184512,70092,87761,1906,172885.6719
50071030,500710,22,Intermediate,589831,885987,909530,951497,298128,795116
50071060,500710,22,Intermediate,62527,70312,15135,20076,6315,49324.66797
50072000,500720,22,Intermediate,27314132,23224374,18615696,18993712,3159315,23051400
50079030,500790,22,Intermediate,520863,470943,368979,142104,53228,453595
50079060,500790,22,Intermediate,1330765,1023915,836286,1262548,130447,1063655.375
51011110,510111,21,Intermediate,0,6660,0,0,0,2220
51011120,510111,21,Intermediate,0,0,0,0,0,0
51011140,510111,21,Intermediate,0,0,0,0,0,0
51011150,510111,21,Intermediate,0,0,0,0,0,0
51011160,510111,21,Intermediate,0,0,0,0,0,0
51011910,510119,21,Intermediate,0,0,0,0,0,0
51011920,510119,21,Intermediate,0,0,0,0,0,0
51011940,510119,21,Intermediate,0,0,0,0,0,0
51011950,510119,21,Intermediate,0,0,0,0,0,0
51011960,510119,21,Intermediate,0,0,0,0,0,0
51012110,510121,21,Intermediate,0,0,0,0,0,0
51012115,510121,21,Intermediate,0,0,0,0,0,0
51012130,510121,21,Intermediate,0,0,0,0,0,0
51012135,510121,21,Intermediate,0,26927,0,0,0,8975.666992
51012140,510121,21,Intermediate,0,0,0,0,0,0
51012165,510121,21,Intermediate,0,0,0,0,0,0
51012170,510121,21,Intermediate,0,0,0,936,0,0
51012910,510129,21,Intermediate,0,0,0,0,0,0
51012915,510129,21,Intermediate,0,0,0,0,0,0
51012930,510129,21,Intermediate,0,0,0,0,0,0
51012935,510129,21,Intermediate,0,0,0,0,0,0
51012940,510129,21,Intermediate,0,0,0,0,0,0
51012965,510129,21,Intermediate,0,0,0,0,0,0
51012970,510129,21,Intermediate,851,0,0,1845,0,283.6666565
51013010,510130,21,Intermediate,0,0,0,202058,0,0
51013015,510130,21,Intermediate,0,0,0,0,0,0
51013030,510130,21,Intermediate,0,0,0,0,0,0
51013040,510130,21,Intermediate,203606,213373,215354,228242,0,210777.6719
51013065,510130,21,Intermediate,0,0,0,0,0,0
51013070,510130,21,Intermediate,0,578,0,3125,0,192.6666718
51021110,510211,21,Intermediate,0,0,0,0,0,0
51021190,510211,21,Intermediate,0,0,5914,0,1650,1971.333374
51021920,510219,21,Intermediate,0,0,0,49594,0,0
51021960,510219,21,Intermediate,20734,5150,3457,4250,24259,9780.333008
51021980,510219,21,Intermediate,0,0,0,0,0,0
51021990,510219,21,Intermediate,25728,0,22202,3360,6695,15976.66699
51022000,510220,21,Intermediate,7590,0,9398,3795,0,5662.666504
51031000,510310,21,Intermediate,464904,857038,242330,157570,0,521424
51032000,510320,21,Intermediate,134002,14691,0,23644,0,49564.33203
51033000,510330,21,Intermediate,0,0,0,0,0,0
51040000,510400,21,Intermediate,16595,2210,19021,141879,0,12608.66699
51051000,510510,22,Intermediate,6878,27570,26223,1390,1080,20223.66602
51052100,510521,22,Intermediate,0,0,0,17668,0,0
51052900,510529,22,Intermediate,6186146,4049085,3311136,4270248,8071,4515455.5
51053100,510531,22,Intermediate,24107,19109,20989,11065,3083,21401.66602
51053900,510539,22,Intermediate,124993,83663,19781,49803,12195,76145.66406
51054000,510540,22,Intermediate,30692,50089,62332,46341,0,47704.33203
51061000,510610,22,Intermediate,778245,898152,777577,878045,50063,817991.3125
51062000,510620,22,Intermediate,38527,46890,90018,502044,52914,58478.33203
51071030,510710,22,Intermediate,170832,91462,123566,194572,11199,128620
51071060,510710,22,Intermediate,10998863,3738487,4694632,3271647,565030,6477327.5
51072030,510720,22,Intermediate,2886,19355,27648,74865,2238,16629.66602
51072060,510720,22,Intermediate,260096,104294,44125,93767,131294,136171.6719
51081030,510810,22,Intermediate,720,0,0,515,0,240
51081040,510810,22,Intermediate,875,0,7352,0,4275,2742.333252
51081080,510810,22,Intermediate,486576,517861,309606,499189,38346,438014.3438
51082030,510820,22,Intermediate,0,16362,0,0,0,5454
51082040,510820,22,Intermediate,8599,0,0,0,0,2866.333252
51082080,510820,22,Intermediate,228433,130377,202589,103496,17129,187133
51091020,510910,63,Consumption,29599,15682,80231,0,0,41837.33203
51091040,510910,63,Consumption,3450,0,0,0,0,1150
51091080,510910,63,Consumption,0,3485,17429,1398,0,6971.333496
51091090,510910,63,Consumption,2946785,1993963,1776451,2779703,420989,2239066.25
51099020,510990,63,Consumption,0,24614,0,10000,0,8204.666992
51099040,510990,63,Consumption,0,0,0,0,0,0
51099080,510990,63,Consumption,0,0,10417,0,0,3472.333252
51099090,510990,63,Consumption,1581303,1665155,1381513,1332143,230422,1542657
51100000,511000,22,Intermediate,7822,31877,16074,0,0,18591
51111120,511111,22,Intermediate,1245,0,1926,4950,4307,1057
51111130,511111,22,Intermediate,0,0,0,0,0,0
51111170,511111,22,Intermediate,155200,200130,327301,200527,0,227543.6719
51111910,511119,22,Intermediate,231035,146119,272887,114352,24332,216680.3281
51111920,511119,22,Intermediate,0,0,0,0,0,0
51111960,511119,22,Intermediate,42333,87546,678146,330140,37576,269341.6563
51112005,511120,22,Intermediate,72060,116536,11731,31020,0,66775.66406
51112010,511120,22,Intermediate,5509,2020,465,22793,0,2664.666748
51112090,511120,22,Intermediate,130175,106462,146473,182061,3940,127703.3359
51113005,511130,22,Intermediate,297301,162267,302382,209882,30138,253983.3281
51113010,511130,22,Intermediate,0,0,0,6005,7732,0
51113090,511130,22,Intermediate,234180,97941,26308,293765,6116,119476.3359
51119030,511190,22,Intermediate,0,0,4323,0,0,1441
51119040,511190,22,Intermediate,15916,15070,21064,10215,4838,17350
51119050,511190,22,Intermediate,0,1977,0,0,0,659
51119090,511190,22,Intermediate,19387,107911,22088,35105,1758,49795.33203
51121110,511211,22,Intermediate,10285,0,0,10434,743,3428.333252
51121130,511211,22,Intermediate,5339146,4614594,4531049,6116358,810074,4828263
51121160,511211,22,Intermediate,717366,1046523,684981,440399,205274,816290
51121920,511219,22,Intermediate,29530,145434,44344,28903,29875,73102.66406
51121960,511219,22,Intermediate,589900,100520,111206,46929,38275,267208.6563
51121995,511219,22,Intermediate,1888130,841532,512151,1002940,73273,1080604.375
51122010,511220,22,Intermediate,55540,75425,46132,133645,2865,59032.33203
51122020,511220,22,Intermediate,4381,320,1117,0,0,1939.333374
51122030,511220,22,Intermediate,67778,1480,1917,100709,43625,23725
51123010,511230,22,Intermediate,147636,71752,63709,108041,1057,94365.66406
51123020,511230,22,Intermediate,0,0,0,0,0,0
51123030,511230,22,Intermediate,135316,92242,60384,222368,64332,95980.66406
51129030,511290,22,Intermediate,46294,3390,1549,5766,0,17077.66602
51129040,511290,22,Intermediate,0,0,6266,1023,0,2088.666748
51129050,511290,22,Intermediate,0,0,0,0,0,0
51129090,511290,22,Intermediate,47274,21894,24165,52810,0,31111
51130000,511300,22,Intermediate,210612,90655,143967,32128,0,148411.3281
52010005,520100,21,Intermediate,0,0,5999,0,0,1999.666626
52010012,520100,21,Intermediate,2800,0,0,0,0,933.333313
52010014,520100,21,Intermediate,900,0,0,0,0,300
52010018,520100,21,Intermediate,0,1625,3325,306,0,1650
52010022,520100,21,Intermediate,0,0,0,0,0,0
52010024,520100,21,Intermediate,0,0,0,0,0,0
52010028,520100,21,Intermediate,0,0,0,0,0,0
52010034,520100,21,Intermediate,0,0,0,0,0,0
52010038,520100,21,Intermediate,0,0,0,0,0,0
52010055,520100,21,Intermediate,0,0,0,0,0,0
52010060,520100,21,Intermediate,0,0,0,0,0,0
52010080,520100,21,Intermediate,0,0,0,1510,0,0
52021000,520210,21,Intermediate,0,5220,4522,38313,275,3247.333252
52029100,520291,21,Intermediate,0,0,0,0,0,0
52029905,520299,21,Intermediate,0,0,0,0,0,0
52029910,520299,21,Intermediate,0,0,0,0,0,0
52029930,520299,21,Intermediate,0,0,0,0,0,0
52029950,520299,21,Intermediate,12609,15973,13727,645,0,14103
52030005,520300,22,Intermediate,0,0,0,0,0,0
52030010,520300,22,Intermediate,1218,0,3563,0,0,1593.666626
52030030,520300,22,Intermediate,72548,30378,11530,23185,647,38152
52030050,520300,22,Intermediate,2998,35067,87407,6892,2708,41824
52041100,520411,22,Intermediate,1043077,771158,862745,1188604,109539,892326.6875
52041900,520419,22,Intermediate,75085,67579,77612,33049,19744,73425.33594
52042000,520420,63,Consumption,211861,135487,263466,375955,44629,203604.6719
52051110,520511,22,Intermediate,386117,654601,218341,440783,1022,419686.3438
52051120,520511,22,Intermediate,0,14030,14465,11690,862,9498.333008
52051210,520512,22,Intermediate,86562,28108,114357,92758,0,76342.33594
52051220,520512,22,Intermediate,197988,44973,5332,25377,11719,82764.33594
52051310,520513,22,Intermediate,4562,409818,40683,31781,0,151687.6719
52051320,520513,22,Intermediate,12587,0,0,0,0,4195.666504
52051410,520514,22,Intermediate,0,0,2831,0,0,943.666687
52051420,520514,22,Intermediate,0,0,0,0,0,0
52051510,520515,22,Intermediate,0,0,0,0,0,0
52051520,520515,22,Intermediate,0,0,0,348,0,0
52052100,520521,22,Intermediate,33467,67494,34566,208407,62129,45175.66797
52052200,520522,22,Intermediate,84562,121962,142815,198643,20466,116446.3359
52052300,520523,22,Intermediate,524085,1201208,525773,123572,2336,750355.3125
52052400,520524,22,Intermediate,185533,102496,16366,0,0,101465
52052600,520526,22,Intermediate,44243,0,0,0,0,14747.66699
52052700,520527,22,Intermediate,18685,0,28717,68633,16444,15800.66699
52052800,520528,22,Intermediate,0,0,0,0,5719,0
52053100,520531,22,Intermediate,49411,8084,7826,8186,2596,21773.66602
52053200,520532,22,Intermediate,1715,601,69609,95826,0,23975
52053300,520533,22,Intermediate,5121,0,0,1097,0,1707
52053400,520534,22,Intermediate,1237,0,0,811,0,412.3333435
52053500,520535,22,Intermediate,0,0,0,7487,0,0
52054100,520541,22,Intermediate,102657,36345,0,6290,3347,46334
52054200,520542,22,Intermediate,15704,2181,5269,44907,15195,7718
52054300,520543,22,Intermediate,0,4795,92396,2089,0,32397
52054400,520544,22,Intermediate,170100,2179,29757,12705,4778,67345.33594
52054600,520546,22,Intermediate,0,0,3239,0,0,1079.666626
52054700,520547,22,Intermediate,0,0,46449,1260,0,15483
52054800,520548,22,Intermediate,1035,4896,0,624,0,1977
52061100,520611,22,Intermediate,531690,1076163,694231,265613,13796,767361.3125
52061200,520612,22,Intermediate,30890,62543,1688,72322,2151,31707
52061300,520613,22,Intermediate,218341,230417,54305,43497,0,167687.6719
52061400,520614,22,Intermediate,486,0,0,0,0,162
52061500,520615,22,Intermediate,24823,0,1950,0,0,8924.333008
52062100,520621,22,Intermediate,0,8922,5653,1796,4385,4858.333496
52062200,520622,22,Intermediate,188579,49452,0,57714,0,79343.66406
52062300,520623,22,Intermediate,61809,759009,104714,37225,0,308510.6563
52062400,520624,22,Intermediate,0,51503,64894,41027,0,38799
52062500,520625,22,Intermediate,41398,45770,0,1354,0,29056
52063100,520631,22,Intermediate,144397,113062,102435,73994,17320,119964.6641
52063200,520632,22,Intermediate,0,3910,0,0,12601,1303.333374
52063300,520633,22,Intermediate,0,0,0,12676,0,0
52063400,520634,22,Intermediate,0,0,5737,6210,0,1912.333374
52063500,520635,22,Intermediate,251,0,0,0,0,83.66666412
52064100,520641,22,Intermediate,179606,71523,28738,99037,0,93289
52064200,520642,22,Intermediate,2116,15658,9575,28625,0,9116.333008
52064300,520643,22,Intermediate,2720,0,0,0,0,906.666687
52064400,520644,22,Intermediate,0,935,0,0,0,311.6666565
52064500,520645,22,Intermediate,206013,62079,19578,29421,4297,95890
52071000,520710,63,Consumption,2588355,2968186,2663639,3166688,591873,2740060
52079000,520790,63,Consumption,504803,2583223,1085618,1258574,722768,1391214.625
52081120,520811,22,Intermediate,67186,298851,186195,372299,48123,184077.3281
52081140,520811,22,Intermediate,5930268,4595968,4175597,2819556,416200,4900611
52081160,520811,22,Intermediate,0,768,0,0,0,256
52081180,520811,22,Intermediate,331714,591361,1053894,979686,171199,658989.6875
52081240,520812,22,Intermediate,3382059,2679562,2746824,2361231,96139,2936148.25
52081260,520812,22,Intermediate,3692010,5043589,2731086,3596612,315798,3822228.25
52081280,520812,22,Intermediate,116344,56646,35057,87797,13362,69349
52081300,520813,22,Intermediate,43908,37170,59878,19538,170524,46985.33203
52081920,520819,22,Intermediate,722650,358516,244461,56374,18512,441875.6563
52081940,520819,22,Intermediate,26967,7736,15460,40099,0,16721
52081960,520819,22,Intermediate,31502,108974,26400,6409,1507,55625.33203
52081980,520819,22,Intermediate,43006,14565,26863,18876,7978,28144.66602
52082120,520821,22,Intermediate,846248,696701,1147608,1175515,357884,896852.3125
