reporter_name,reporter_code,year,classification,classification_version,duty_scheme_code,duty_scheme_name,product_code,mtn_categories,simple_average,trade_weighted,duty_free_share
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",7.61363636363636,5.44079465406977,0
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",7.61363636363636,5.54268636822923,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",7.61363636363636,,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",7.61363636363636,5.38400850635848,0
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",5.463125,4.2840097299571,0.147727272727273
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",4.99590404040404,3.80559519701402,0.145454545454545
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",5.06180681818182,4.12546473826558,0.145454545454545
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",5.46873484848485,3.78435685831121,0.145454545454545
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",4.41932196969697,3.8189779486816,0.145454545454545
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",5.71914772727273,3.55932877104005,0.145454545454545
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",H01,"Non-alcoholic beverages, including juices",4.71291666666667,4.93109402860721,0.145454545454545
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",10.6126262626263,9.34791987627723,0.0202020202020202
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",7.72727272727273,8.24830604710422,0.0202020202020202
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",7.72727272727273,8.24512754192513,0.0202020202020202
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",7.72727272727273,8.22213180212974,0.0202020202020202
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",7.72727272727273,,0.0202020202020202
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",7.72727272727273,8.23136897960697,0.0202020202020202
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",7.72727272727273,8.26901784664148,0.0202020202020202
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",3.5379014041514,3.280853151609,0.370082828282828
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",3.01661365914787,2.90878680374388,0.370082828282828
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",3.40096733821734,2.97565648263205,0.370082828282828
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",3.0725962000962,2.66860613996525,0.370082828282828
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",3.47284461834462,3.46877514558564,0.370082828282828
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",3.33102228327228,3.30888193782646,0.370082828282828
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L07,"Metal products",3.18196729196729,2.74944119249112,0.370082828282828
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.31717171717172,6.40131112688056,0
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.3449494949495,7.56999877916816,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.31717171717172,6.32132390491161,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.90836363636364,,0
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.31717171717172,6.86939719194826,0
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.90836363636364,6.84353665022855,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",7.90836363636364,9.01242479902207,0
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.742,1.1035338079637,0.58
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.31606208870328,0.791666666666667
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.11129273362105,0.791666666666667
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.742,1.13640830698809,0.58
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.742,1.28602048015569,0.58
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.2755055878132,0.791666666666667
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U03,"Ships and floating structures",0.365277777777778,1.16018599707704,0.791666666666667
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",2.82380952380952,0.130213586633026,0.233333333333333
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",2.82211538461538,0.192077831904869,0.235576923076923
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",2.82380952380952,0.119740317793156,0.233333333333333
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",2.92857142857143,0.197552959317077,0.233333333333333
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",2.82380952380952,0.162474468846457,0.233333333333333
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",2.82211538461538,0.126026504125362,0.235576923076923
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",2.82355769230769,,0.235096153846154
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",0.275396825396825,0.157075441153569,0.871428571428571
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",0.29268253968254,0.161572171867294,0.871428571428571
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",0.295730158730159,0.162443413276242,0.871428571428571
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",0.193180272108844,0.0398228620994154,0.870192307692308
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",0.285,0.134508553858268,0.871428571428571
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",0.258253205128205,0.120491185763502,0.870192307692308
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L02,"Other minerals",0.284903846153846,0.115911836421499,0.870192307692308
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.650205761316872,0.0282854893840667,0.9465
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.742798353909465,0.0279647158417341,0.920574074074074
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.87440329218107,0.0988973679602242,0.861933333333333
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",1.23880658436214,0.348281673097329,0.820781481481482
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.87440329218107,0.102636320502212,0.861933333333333
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",2.0343621399177,0.545263365460758,0.820781481481482
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.650205761316872,,0.9465
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.000916065698385912,0.990740740740741
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.000729564107680254,0.990740740740741
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.00078673563416012,0.990740740740741
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.000766733526066362,0.990740740740741
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.000632895277431592,0.990740740740741
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.00102165367348377,0.990740740740741
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S04,"Computers and office machinery",0.0185185185185185,0.00107153229676895,0.990740740740741
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,8.85,3.29063987627251,0.379165
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,8.85,,0.379165
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,8.86,3.5196268469633,0.379165
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,8.85,3.23828819419207,0.379165
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,8.85,3.4189039031853,0.379165
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,8.85,3.4014263090022,0.379165
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,8.85,3.3880518499012,0.379165
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,11.87225,1.08115650947787,0.55
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,21.578,1.09397594569129,0.55
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,17.8678571428571,0.411913883548443,0.5
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,21.68,2.28756597727107,0.55
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,18.2665,0.464030918631392,0.55
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,18.341625,0.412533351939603,0.5
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F01,Oilseeds,12.10325,0.683488110750301,0.5
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.27958333333333,0.808761684515569,0.6625
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",11.1203813932981,3.11263507280464,0.218981081081081
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.9506006006006,1.39953151124464,0.587224324324324
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",6.15275022045855,2.22305561523552,0.218981081081081
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.31041666666667,0.803195827494718,0.675
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.7478978978979,1.23111978872198,0.600737837837838
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",3.31041666666667,,0.675
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",1.34714294714295,1.11290093416496,0.684881081081081
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",1.1625357975358,0.884439514018744,0.7595875
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",1.1625357975358,0.970427354310205,0.7595875
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",1.1625357975358,0.798594054305188,0.7595875
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",1.25679545679546,1.02981292804382,0.740094594594595
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",1.30129352629353,1.05780954837014,0.684881081081081
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T05,"Audio-visual devices",1.25679545679546,0.957668852329866,0.740094594594595
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,1.35714285714286,1.01309073397445,0.845239285714286
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,2.61904761904762,1.86182414294336,0.845239285714286
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,1.21875,1.47552598358933,0.859375
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,1.35714285714286,1.01081315883457,0.845239285714286
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,1.35714285714286,0.999578737043397,0.845239285714286
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,1.21875,1.13696131593753,0.859375
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,1.21875,,0.859375
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,0.267857142857143,0.104885748468476,0.928571428571429
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,0.267857142857143,0.0824557517800873,0.928571428571429
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,0.234375,0.0598790097627976,0.9375
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,0.267857142857143,0.080211252170586,0.928571428571429
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,0.234375,0.0943836477326182,0.9375
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,0.234375,0.0821307984305969,0.9375
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O03,Furniture,0.267857142857143,0.081759327383003,0.928571428571429
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R02,"Leather and leather products",12.9593333333333,8.67572932879542,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R02,"Leather and leather products",10.1433333333333,6.98343519451997,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R02,"Leather and leather products",10.1433333333333,6.86269069688324,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R02,"Leather and leather products",10.1433333333333,,0
